click_id,banner_id,campaign_id,quarter_file
139084,375,37,1
139085,466,38,1
139086,193,19,1
139087,143,30,1
139088,122,13,1
139089,499,38,1
139090,128,11,1
139091,426,6,1
139092,274,8,1
139093,277,8,1
139094,319,10,1
139095,111,5,1
139096,369,41,1
139097,303,4,1
139098,230,25,1
139099,393,46,1
139100,129,36,1
139101,268,38,1
139102,287,30,1
139103,114,1,1
139104,293,8,1
139105,128,33,1
139106,487,4,1
139107,203,40,1
139108,295,5,1
139109,165,39,1
139110,353,6,1
139111,400,47,1
139112,181,44,1
139113,417,10,1
139114,244,39,1
139115,468,42,1
139116,210,4,1
139117,132,50,1
139118,144,44,1
139119,463,28,1
139120,104,18,1
139121,391,20,1
139122,390,12,1
139123,218,18,1
139124,275,26,1
139125,386,44,1
139126,279,25,1
139127,480,20,1
139128,207,44,1
139129,258,14,1
139130,113,47,1
139131,471,38,1
139132,475,42,1
139133,339,1,1
139134,414,8,1
139135,121,13,1
139136,167,29,1
139137,154,32,1
139138,242,24,1
139139,358,17,1
139140,383,16,1
139141,317,16,1
139142,412,9,1
139143,450,41,1
139144,496,6,1
139145,262,15,1
139146,193,49,1
139147,438,44,1
139148,232,39,1
139149,446,12,1
139150,474,16,1
139151,221,42,1
139152,431,46,1
139153,115,32,1
139154,357,17,1
139155,123,24,1
139156,334,41,1
139157,115,24,1
139158,344,6,1
139159,479,11,1
139160,214,42,1
139161,461,16,1
139162,334,4,1
139163,333,16,1
139164,418,34,1
139165,219,23,1
139166,290,44,1
139167,173,15,1
139168,383,46,1
139169,388,47,1
139170,138,47,1
139171,307,12,1
139172,115,35,1
139173,184,29,1
139174,112,40,1
139175,154,21,1
139176,350,42,1
139177,453,39,1
139178,108,17,1
139179,147,14,1
139180,311,18,1
139181,210,6,1
139182,383,28,1
139183,248,38,1
139184,489,6,1
139185,140,12,1
139186,212,28,1
139187,415,45,1
139188,140,5,1
139189,449,6,1
139190,476,42,1
139191,482,29,1
139192,475,26,1
139193,191,21,1
139194,473,25,1
139195,166,25,1
139196,299,13,1
139197,319,38,1
139198,147,29,1
139199,271,12,1
139200,222,11,1
139201,169,30,1
139202,182,21,1
139203,133,29,1
139204,243,21,1
139205,425,8,1
139206,437,31,1
139207,438,19,1
139208,182,12,1
139209,183,25,1
139210,470,8,1
139211,133,39,1
139212,381,21,1
139213,486,21,1
139214,326,31,1
139215,209,34,1
139216,291,39,1
139217,383,38,1
139218,332,32,1
139219,140,6,1
139220,273,6,1
139221,107,4,1
139222,186,48,1
139223,273,30,1
139224,297,8,1
139225,269,24,1
139226,301,32,1
139227,435,4,1
139228,190,17,1
139229,286,32,1
139230,370,20,1
139231,413,28,1
139232,233,8,1
139233,319,2,1
139234,218,37,1
139235,408,45,1
139236,477,6,1
139237,401,39,1
139238,126,23,1
139239,151,28,1
139240,440,26,1
139241,255,50,1
139242,361,16,1
139243,155,18,1
139244,251,5,1
139245,361,36,1
139246,336,25,1
139247,163,24,1
139248,415,39,1
139249,443,17,1
139250,174,45,1
139251,174,44,1
139252,143,12,1
139253,102,1,1
139254,401,10,1
139255,429,28,1
139256,398,20,1
139257,378,19,1
139258,298,5,1
139259,270,35,1
139260,382,9,1
139261,324,27,1
139262,273,30,1
139263,150,39,1
139264,377,41,1
139265,200,45,1
139266,372,16,1
139267,335,1,1
139268,161,24,1
139269,377,21,1
139270,432,5,1
139271,459,33,1
139272,476,10,1
139273,484,21,1
139274,424,7,1
139275,177,17,1
139276,245,45,1
139277,167,19,1
139278,255,16,1
139279,437,29,1
139280,157,8,1
139281,144,48,1
139282,486,46,1
139283,493,35,1
139284,205,11,1
139285,425,7,1
139286,406,49,1
139287,495,15,1
139288,398,11,1
139289,437,7,1
139290,269,5,1
139291,215,10,1
139292,410,9,1
139293,374,34,1
139294,115,28,1
139295,493,15,1
139296,458,30,1
139297,437,13,1
139298,209,10,1
139299,305,5,1
139300,122,38,1
139301,431,19,1
139302,173,36,1
139303,405,2,1
139304,319,19,1
139305,143,42,1
139306,379,23,1
139307,330,32,1
139308,417,41,1
139309,339,19,1
139310,322,23,1
139311,480,27,1
139312,124,45,1
139313,223,12,1
139314,222,26,1
139315,254,34,1
139316,455,24,1
139317,143,18,1
139318,328,12,1
139319,361,14,1
139320,301,18,1
139321,342,39,1
139322,472,45,1
139323,397,32,1
139324,102,43,1
139325,215,38,1
139326,383,19,1
139327,309,44,1
139328,153,14,1
139329,384,39,1
139330,231,1,1
139331,427,36,1
139332,364,27,1
139333,414,7,1
139334,125,37,1
139335,488,50,1
139336,361,15,1
139337,402,24,1
139338,428,8,1
139339,231,40,1
139340,439,27,1
139341,366,18,1
139342,430,6,1
139343,186,35,1
139344,482,49,1
139345,186,16,1
139346,337,49,1
139347,230,28,1
139348,291,32,1
139349,408,12,1
139350,245,22,1
139351,363,19,1
139352,343,18,1
139353,401,35,1
139354,239,19,1
139355,442,18,1
139356,107,16,1
139357,493,37,1
139358,428,3,1
139359,328,13,1
139360,302,24,1
139361,112,19,1
139362,166,29,1
139363,249,40,1
139364,189,38,1
139365,492,22,1
139366,143,25,1
139367,356,15,1
139368,449,31,1
139369,114,18,1
139370,459,15,1
139371,367,50,1
139372,158,33,1
139373,348,8,1
139374,287,9,1
139375,272,31,1
139376,447,15,1
139377,139,36,1
139378,346,12,1
139379,445,29,1
139380,223,7,1
139381,330,18,1
139382,411,34,1
139383,365,44,1
139384,362,49,1
139385,304,10,1
139386,206,6,1
139387,220,12,1
139388,299,28,1
139389,269,18,1
139390,202,12,1
139391,320,24,1
139392,352,38,1
139393,168,48,1
139394,423,3,1
139395,362,1,1
139396,143,12,1
139397,287,22,1
139398,339,17,1
139399,217,11,1
139400,253,35,1
139401,137,43,1
139402,362,28,1
139403,362,1,1
139404,487,42,1
139405,204,31,1
139406,135,32,1
139407,286,30,1
139408,172,33,1
139409,247,34,1
139410,435,48,1
139411,108,19,1
139412,403,29,1
139413,330,5,1
139414,431,21,1
139415,305,50,1
139416,175,11,1
139417,346,15,1
139418,369,8,1
139419,192,36,1
139420,254,1,1
139421,386,6,1
139422,433,43,1
139423,165,49,1
139424,415,39,1
139425,290,11,1
139426,406,15,1
139427,108,24,1
139428,188,23,1
139429,428,9,1
139430,376,29,1
139431,291,2,1
139432,240,1,1
139433,388,33,1
139434,197,46,1
139435,417,5,1
139436,279,42,1
139437,283,8,1
139438,227,34,1
139439,402,42,1
139440,359,15,1
139441,238,42,1
139442,320,10,1
139443,482,39,1
139444,183,23,1
139445,377,23,1
139446,336,4,1
139447,146,28,1
139448,137,49,1
139449,169,8,1
139450,434,45,1
139451,377,16,1
139452,492,6,1
139453,471,18,1
139454,479,13,1
139455,187,47,1
139456,311,18,1
139457,337,23,1
139458,315,36,1
139459,480,16,1
139460,379,18,1
139461,319,33,1
139462,292,6,1
139463,400,42,1
139464,441,32,1
139465,329,28,1
139466,326,27,1
139467,403,44,1
139468,409,39,1
139469,381,29,1
139470,277,8,1
139471,448,39,1
139472,427,22,1
139473,468,45,1
139474,364,10,1
139475,161,16,1
139476,462,49,1
139477,246,43,1
139478,278,17,1
139479,357,43,1
139480,332,7,1
139481,479,7,1
139482,320,18,1
139483,355,3,1
139484,189,10,1
139485,261,34,1
139486,196,48,1
139487,205,15,1
139488,448,47,1
139489,429,33,1
139490,197,41,1
139491,439,2,1
139492,335,21,1
139493,483,10,1
139494,450,2,1
139495,258,11,1
139496,450,49,1
139497,229,19,1
139498,412,25,1
139499,231,19,1
139500,206,41,1
139501,487,24,1
139502,473,7,1
139503,163,18,1
139504,390,20,1
139505,172,11,1
139506,238,37,1
139507,354,37,1
139508,279,9,1
139509,374,37,1
139510,235,12,1
139511,124,11,1
139512,129,5,1
139513,188,11,1
139514,274,34,1
139515,262,44,1
139516,305,40,1
139517,291,9,1
139518,185,33,1
139519,337,13,1
139520,462,19,1
139521,136,47,1
139522,488,22,1
139523,142,47,1
139524,108,29,1
139525,326,15,1
139526,370,5,1
139527,283,48,1
139528,192,8,1
139529,187,42,1
139530,127,13,1
139531,499,47,1
139532,303,36,1
139533,207,33,1
139534,126,31,1
139535,310,35,1
139536,399,45,1
139537,457,9,1
139538,282,44,1
139539,314,18,1
139540,133,20,1
139541,322,28,1
139542,151,41,1
139543,429,18,1
139544,453,13,1
139545,242,37,1
139546,412,37,1
139547,303,32,1
139548,223,41,1
139549,268,26,1
139550,356,50,1
139551,399,8,1
139552,466,50,1
139553,346,13,1
139554,168,18,1
139555,154,44,1
139556,189,27,1
139557,385,22,1
139558,281,45,1
139559,104,48,1
139560,298,11,1
139561,411,12,1
139562,321,33,1
139563,144,11,1
139564,396,44,1
139565,299,2,1
139566,248,48,1
139567,488,46,1
139568,206,48,1
139569,379,19,1
139570,462,31,1
139571,491,41,1
139572,105,9,1
139573,434,17,1
139574,343,16,1
139575,399,44,1
139576,169,18,1
139577,152,49,1
139578,443,15,1
139579,241,3,1
139580,103,13,1
139581,256,50,1
139582,345,31,1
139583,119,20,1
139584,449,31,1
139585,274,36,1
139586,209,46,1
139587,136,36,1
139588,127,23,1
139589,222,47,1
139590,167,29,1
139591,431,43,1
139592,231,46,1
139593,272,11,1
139594,434,24,1
139595,193,15,1
139596,356,45,1
139597,149,42,1
139598,121,17,1
139599,112,24,1
139600,352,1,1
139601,117,12,1
139602,250,12,1
139603,436,5,1
139604,100,9,1
139605,239,47,1
139606,272,24,1
139607,463,1,1
139608,390,22,1
139609,162,20,1
139610,315,33,1
139611,254,40,1
139612,287,35,1
139613,417,38,1
139614,500,4,1
139615,345,32,1
139616,186,50,1
139617,372,3,1
139618,325,21,1
139619,216,33,1
139620,449,39,1
139621,209,48,1
139622,431,5,1
139623,354,18,1
139624,445,45,1
139625,435,22,1
139626,184,8,1
139627,301,41,1
139628,496,39,1
139629,239,50,1
139630,185,22,1
139631,205,15,1
139632,293,25,1
139633,362,40,1
139634,159,5,1
139635,367,18,1
139636,292,26,1
139637,470,25,1
139638,249,43,1
139639,288,9,1
139640,276,27,1
139641,371,14,1
139642,198,27,1
139643,471,19,1
139644,217,50,1
139645,358,30,1
139646,482,1,1
139647,282,39,1
139648,170,15,1
139649,232,43,1
139650,255,17,1
139651,226,47,1
139652,183,15,1
139653,474,21,1
139654,413,16,1
139655,399,12,1
139656,154,11,1
139657,347,12,1
139658,418,6,1
139659,190,37,1
139660,167,12,1
139661,104,48,1
139662,392,27,1
139663,301,37,1
139664,254,14,1
139665,332,2,1
139666,160,47,1
139667,193,31,1
139668,186,22,1
139669,353,1,1
139670,331,12,1
139671,453,29,1
139672,235,35,1
139673,391,19,1
139674,108,18,1
139675,230,29,1
139676,304,26,1
139677,340,23,1
139678,389,24,1
139679,274,49,1
139680,245,26,1
139681,256,38,1
139682,119,17,1
139683,159,39,1
139684,268,19,1
139685,492,49,1
139686,200,15,1
139687,301,49,1
139688,489,28,1
139689,367,27,1
139690,224,9,1
139691,383,10,1
139692,329,19,1
139693,131,26,1
139694,179,1,1
139695,173,48,1
139696,147,48,1
139697,103,30,1
139698,334,25,1
139699,131,36,1
139700,118,22,1
139701,453,11,1
139702,263,41,1
139703,150,21,1
139704,492,13,1
139705,355,26,1
139706,234,6,1
139707,190,43,1
139708,401,20,1
139709,474,38,1
139710,497,27,1
139711,410,4,1
139712,235,24,1
139713,247,9,1
139714,103,16,1
139715,192,41,1
139716,354,13,1
139717,241,34,1
139718,386,12,1
139719,290,12,1
139720,179,21,1
139721,288,22,1
139722,168,11,1
139723,246,13,1
139724,153,18,1
139725,255,25,1
139726,163,6,1
139727,427,21,1
139728,188,26,1
139729,417,12,1
139730,253,18,1
139731,262,4,1
139732,343,38,1
139733,467,37,1
139734,363,18,1
139735,440,48,1
139736,141,6,1
139737,205,37,1
139738,466,34,1
139739,295,20,1
139740,402,36,1
139741,492,6,1
139742,281,26,1
139743,355,3,1
139744,201,24,1
139745,121,13,1
139746,264,20,1
139747,466,36,1
139748,263,28,1
139749,112,13,1
139750,432,44,1
139751,408,16,1
139752,303,30,1
139753,182,46,1
139754,464,16,1
139755,251,33,1
139756,466,13,1
139757,420,48,1
139758,481,5,1
139759,343,39,1
139760,338,22,1
139761,155,9,1
139762,245,3,1
139763,113,32,1
139764,341,43,1
139765,368,15,1
139766,247,14,1
139767,451,4,1
139768,281,24,1
139769,168,37,1
139770,108,2,1
139771,461,37,1
139772,416,23,1
139773,109,31,1
139774,120,5,1
139775,273,22,1
139776,279,24,1
139777,159,44,1
139778,448,44,1
139779,147,49,1
139780,322,36,1
139781,186,20,1
139782,183,35,1
139783,415,1,1
139784,151,46,1
139785,469,27,1
139786,333,18,1
139787,316,12,1
139788,347,2,1
139789,216,32,1
139790,438,44,1
139791,238,35,1
139792,339,4,1
139793,411,7,1
139794,464,24,1
139795,216,2,1
139796,420,36,1
139797,128,6,1
139798,496,43,1
139799,431,2,1
139800,370,15,1
139801,272,2,1
139802,298,21,1
139803,215,21,1
139804,102,38,1
139805,109,9,1
139806,101,18,1
139807,254,2,1
139808,216,5,1
139809,128,11,1
139810,267,12,1
139811,104,18,1
139812,355,7,1
139813,293,21,1
139814,224,32,1
139815,171,26,1
139816,302,8,1
139817,471,27,1
139818,161,22,1
139819,374,7,1
139820,142,1,1
139821,421,11,1
139822,455,2,1
139823,299,22,1
139824,458,21,1
139825,286,41,1
139826,146,33,1
139827,235,4,1
139828,336,14,1
139829,161,35,1
139830,284,18,1
139831,482,29,1
139832,164,37,1
139833,227,17,1
139834,349,31,1
139835,377,6,1
139836,255,21,1
139837,112,36,1
139838,265,15,1
139839,162,9,1
139840,358,44,1
139841,147,27,1
139842,417,47,1
139843,440,2,1
139844,249,17,1
139845,381,9,1
139846,295,49,1
139847,283,31,1
139848,393,30,1
139849,284,12,1
139850,306,6,1
139851,403,26,1
139852,473,42,1
139853,276,17,1
139854,163,5,1
139855,457,30,1
139856,359,46,1
139857,360,7,1
139858,328,2,1
139859,465,34,1
139860,497,46,1
139861,493,9,1
139862,323,22,1
139863,408,17,1
139864,325,41,1
139865,470,41,1
139866,324,21,1
139867,414,12,1
139868,460,3,1
139869,417,48,1
139870,146,27,1
139871,347,24,1
139872,297,42,1
139873,279,7,1
139874,378,9,1
139875,433,19,1
139876,328,11,1
139877,368,19,1
139878,355,48,1
139879,189,27,1
139880,233,50,1
139881,195,22,1
139882,231,1,1
139883,105,2,1
139884,436,39,1
139885,380,14,1
139886,488,8,1
139887,341,15,1
139888,314,31,1
139889,466,44,1
139890,233,1,1
139891,126,43,1
139892,259,5,1
139893,253,14,1
139894,334,34,1
139895,290,15,1
139896,463,47,1
139897,334,22,1
139898,241,10,1
139899,428,45,1
139900,266,45,1
139901,460,14,1
139902,444,12,1
139903,128,20,1
139904,324,28,1
139905,462,40,1
139906,178,16,1
139907,500,10,1
139908,223,6,1
139909,202,8,1
139910,212,14,1
139911,378,6,1
139912,215,33,1
139913,252,46,1
139914,423,49,1
139915,179,43,1
139916,372,4,1
139917,104,30,1
139918,443,27,1
139919,392,41,1
139920,188,30,1
139921,443,48,1
139922,261,8,1
139923,104,12,1
139924,121,7,1
139925,393,22,1
139926,377,20,1
139927,308,18,1
139928,466,22,1
139929,284,42,1
139930,273,42,1
139931,119,50,1
139932,432,11,1
139933,373,1,1
139934,235,32,1
139935,365,6,1
139936,158,48,1
139937,334,36,1
139938,319,17,1
139939,116,26,1
139940,376,6,1
139941,394,25,1
139942,218,43,1
139943,150,16,1
139944,104,25,1
139945,452,47,1
139946,230,14,1
139947,171,48,1
139948,432,36,1
139949,294,38,1
139950,447,39,1
139951,339,34,1
139952,489,9,1
139953,469,20,1
139954,412,34,1
139955,127,14,1
139956,220,31,1
139957,168,6,1
139958,176,4,1
139959,419,2,1
139960,315,45,1
139961,420,8,1
139962,142,23,1
139963,437,28,1
139964,382,9,1
139965,445,24,1
139966,447,48,1
139967,498,28,1
139968,355,39,1
139969,357,34,1
139970,221,9,1
139971,361,12,1
139972,143,33,1
139973,103,44,1
139974,257,37,1
139975,489,15,1
139976,244,18,1
139977,223,31,1
139978,459,28,1
139979,387,48,1
139980,207,11,1
139981,434,39,1
139982,122,21,1
139983,359,27,1
139984,311,28,1
139985,117,20,1
139986,385,41,1
139987,365,16,1
139988,281,46,1
139989,180,32,1
139990,109,38,1
139991,493,12,1
139992,257,22,1
139993,302,5,1
139994,305,3,1
139995,171,37,1
139996,495,19,1
139997,465,18,1
139998,249,22,1
139999,262,5,1
140000,379,40,1
140001,110,29,1
140002,435,38,1
140003,315,26,1
140004,310,37,1
140005,393,15,1
140006,323,36,1
140007,465,45,1
140008,309,45,1
140009,397,3,1
140010,183,31,1
140011,138,47,1
140012,348,3,1
140013,408,36,1
140014,210,31,1
140015,133,14,1
140016,490,24,1
140017,480,33,1
140018,463,30,1
140019,221,14,1
140020,228,12,1
140021,213,40,1
140022,244,10,1
140023,372,11,1
140024,386,46,1
140025,304,38,1
140026,433,14,1
140027,251,3,1
140028,322,21,1
140029,489,50,1
140030,365,44,1
140031,316,4,1
140032,386,46,1
140033,360,48,1
140034,259,10,1
140035,181,27,1
140036,437,10,1
140037,177,42,1
140038,143,16,1
140039,448,3,1
140040,198,48,1
140041,485,39,1
140042,231,9,1
140043,382,40,1
140044,260,24,1
140045,333,17,1
140046,242,28,1
140047,465,10,1
140048,284,4,1
140049,359,2,1
140050,120,13,1
140051,357,23,1
140052,475,26,1
140053,104,6,1
140054,147,46,1
140055,228,45,1
140056,239,20,1
140057,391,16,1
140058,376,24,1
140059,207,21,1
140060,367,32,1
140061,249,30,1
140062,472,38,1
140063,354,36,1
140064,237,3,1
140065,254,16,1
140066,301,6,1
140067,473,42,1
140068,200,42,1
140069,386,37,1
140070,119,9,1
140071,110,28,1
140072,222,5,1
140073,482,16,1
140074,436,49,1
140075,346,36,1
140076,390,14,1
140077,418,26,1
140078,197,44,1
140079,159,5,1
140080,392,11,1
140081,142,3,1
140082,280,29,1
140083,152,38,1
140084,465,43,1
140085,104,45,1
140086,110,16,1
140087,408,33,1
140088,484,41,1
140089,251,19,1
140090,244,19,1
140091,183,9,1
140092,495,40,1
140093,461,47,1
140094,493,20,1
140095,480,35,1
140096,136,12,1
140097,278,24,1
140098,158,10,1
140099,477,1,1
140100,345,1,1
140101,429,13,1
140102,431,8,1
140103,131,2,1
140104,156,50,1
140105,453,27,1
140106,287,35,1
140107,286,19,1
140108,473,42,1
140109,373,8,1
140110,220,9,1
140111,262,2,1
140112,172,36,1
140113,115,7,1
140114,130,44,1
140115,401,44,1
140116,252,27,1
140117,482,45,1
140118,273,27,1
140119,157,43,1
140120,171,40,1
140121,357,48,1
140122,440,2,1
140123,198,50,1
140124,287,37,1
140125,274,33,1
140126,301,17,1
140127,252,31,1
140128,361,10,1
140129,369,42,1
140130,317,21,1
140131,342,35,1
140132,400,31,1
140133,328,19,1
140134,134,45,1
140135,100,43,1
140136,395,2,1
140137,268,8,1
140138,338,15,1
140139,394,20,1
140140,293,17,1
140141,363,31,1
140142,187,43,1
140143,208,28,1
140144,432,25,1
140145,149,48,1
140146,459,18,1
140147,351,50,1
140148,313,19,1
140149,407,33,1
140150,222,50,1
140151,460,21,1
140152,269,24,1
140153,462,7,1
140154,224,27,1
140155,239,25,1
140156,499,2,1
140157,250,48,1
140158,334,1,1
140159,167,19,1
140160,365,10,1
140161,459,12,1
140162,413,34,1
140163,331,33,1
140164,428,13,1
140165,492,44,1
140166,398,14,1
140167,158,35,1
140168,490,32,1
140169,229,12,1
140170,193,37,1
140171,184,37,1
140172,402,17,1
140173,224,33,1
140174,181,32,1
140175,328,34,1
140176,334,1,1
140177,477,7,1
140178,199,50,1
140179,321,21,1
140180,366,7,1
140181,385,11,1
140182,368,44,1
140183,197,22,1
140184,208,21,1
140185,408,26,1
140186,239,41,1
140187,259,23,1
140188,131,38,1
140189,320,27,1
140190,246,30,1
140191,192,36,1
140192,410,47,1
140193,303,4,1
140194,357,25,1
140195,179,30,1
140196,339,34,1
140197,264,10,1
140198,134,46,1
140199,340,43,1
140200,329,25,1
140201,110,29,1
140202,107,19,1
140203,149,44,1
140204,408,4,1
140205,181,8,1
140206,389,41,1
140207,147,21,1
140208,279,48,1
140209,305,47,1
140210,216,47,1
140211,308,4,1
140212,110,40,1
140213,325,1,1
140214,152,7,1
140215,107,36,1
140216,410,13,1
140217,312,42,1
140218,477,43,1
140219,154,34,1
140220,254,5,1
140221,174,42,1
140222,202,8,1
140223,237,6,1
140224,214,36,1
140225,281,9,1
140226,110,50,1
140227,110,18,1
140228,460,42,1
140229,313,18,1
140230,427,28,1
140231,409,28,1
140232,199,22,1
140233,103,10,1
140234,480,44,1
140235,447,11,1
140236,145,42,1
140237,344,45,1
140238,265,39,1
140239,220,44,1
140240,127,35,1
140241,243,1,1
140242,123,50,1
140243,153,23,1
140244,275,11,1
140245,494,29,1
140246,469,3,1
140247,158,5,1
140248,215,1,1
140249,171,32,1
140250,421,15,1
140251,255,19,1
140252,456,28,1
140253,310,30,1
140254,216,11,1
140255,382,30,1
140256,365,22,1
140257,443,21,1
140258,369,36,1
140259,397,14,1
140260,265,24,1
140261,255,20,1
140262,474,11,1
140263,164,40,1
140264,304,38,1
140265,113,45,1
140266,350,15,1
140267,460,3,1
140268,492,33,1
140269,259,12,1
140270,370,4,1
140271,440,39,1
140272,480,17,1
140273,315,3,1
140274,150,40,1
140275,464,7,1
140276,301,27,1
140277,309,42,1
140278,494,23,1
140279,500,30,1
140280,128,38,1
140281,204,21,1
140282,306,46,1
140283,264,19,1
140284,228,14,1
140285,187,19,1
140286,333,48,1
140287,284,8,1
140288,327,35,1
140289,220,34,1
140290,273,14,1
140291,396,31,1
140292,199,43,1
140293,363,28,1
140294,347,8,1
140295,206,22,1
140296,485,30,1
140297,150,25,1
140298,109,33,1
140299,455,5,1
140300,283,30,1
140301,201,10,1
140302,206,17,1
140303,117,29,1
140304,227,44,1
140305,133,19,1
140306,137,42,1
140307,399,40,1
140308,287,16,1
140309,328,13,1
140310,273,48,1
140311,246,21,1
140312,185,21,1
140313,140,45,1
140314,343,27,1
140315,220,39,1
140316,110,23,1
140317,417,1,1
140318,295,19,1
140319,396,12,1
140320,456,19,1
140321,485,36,1
140322,304,50,1
140323,463,44,1
140324,339,16,1
140325,420,13,1
140326,274,46,1
140327,486,27,1
140328,410,22,1
140329,415,25,1
140330,152,7,1
140331,103,13,1
140332,155,3,1
140333,207,3,1
140334,337,4,1
140335,151,22,1
140336,126,24,1
140337,333,40,1
140338,399,3,1
140339,144,3,1
140340,196,40,1
140341,168,31,1
140342,201,9,1
140343,369,4,1
140344,421,25,1
140345,395,11,1
140346,268,49,1
140347,480,23,1
140348,239,10,1
140349,189,43,1
140350,314,26,1
140351,322,48,1
140352,333,29,1
140353,384,13,1
140354,291,5,1
140355,275,22,1
140356,343,47,1
140357,101,41,1
140358,310,43,1
140359,208,20,1
140360,189,20,1
140361,252,8,1
140362,443,10,1
140363,164,50,1
140364,149,1,1
140365,373,26,1
140366,142,48,1
140367,496,16,1
140368,290,21,1
140369,225,26,1
140370,321,44,1
140371,338,47,1
140372,128,41,1
140373,192,28,1
140374,172,18,1
140375,274,25,1
140376,151,43,1
140377,480,46,1
140378,103,19,1
140379,207,44,1
140380,446,27,1
140381,426,11,1
140382,439,19,1
140383,266,48,1
140384,432,34,1
140385,389,37,1
140386,248,46,1
140387,140,22,1
140388,110,9,1
140389,180,9,1
140390,258,42,1
140391,470,4,1
140392,394,37,1
140393,384,29,1
140394,453,3,1
140395,156,27,1
140396,458,13,1
140397,487,45,1
140398,269,27,1
140399,434,47,1
140400,431,36,1
140401,444,27,1
140402,429,47,1
140403,345,34,1
140404,202,37,1
140405,174,35,1
140406,115,2,1
140407,495,46,1
140408,300,45,1
140409,133,34,1
140410,330,33,1
140411,283,37,1
140412,265,37,1
140413,387,23,1
140414,396,11,1
140415,327,18,1
140416,268,43,1
140417,382,20,1
140418,418,2,1
140419,120,31,1
140420,241,47,1
140421,275,40,1
140422,129,28,1
140423,371,5,1
140424,408,45,1
140425,366,11,1
140426,129,25,1
140427,142,36,1
140428,115,12,1
140429,349,2,1
140430,227,7,1
140431,491,4,1
140432,145,39,1
140433,228,35,1
140434,152,45,1
140435,290,22,1
140436,329,39,1
140437,280,1,1
140438,423,19,1
140439,419,37,1
140440,438,25,1
140441,307,43,1
140442,184,2,1
140443,129,26,1
140444,476,15,1
140445,163,23,1
140446,242,10,1
140447,434,25,1
140448,277,49,1
140449,269,25,1
140450,431,30,1
140451,431,37,1
140452,269,38,1
140453,124,21,1
140454,354,37,1
140455,225,4,1
140456,489,7,1
140457,202,29,1
140458,254,33,1
140459,104,5,1
140460,425,6,1
140461,192,18,1
140462,487,25,1
140463,298,41,1
140464,494,17,1
140465,104,42,1
140466,170,4,1
140467,229,7,1
140468,140,29,1
140469,401,5,1
140470,341,7,1
140471,232,27,1
140472,276,35,1
140473,378,22,1
140474,272,14,1
140475,364,32,1
140476,468,31,1
140477,455,33,1
140478,472,35,1
140479,245,35,1
140480,453,41,1
140481,266,27,1
140482,177,12,1
140483,352,35,1
140484,210,46,1
140485,479,47,1
140486,311,39,1
140487,170,5,1
140488,436,14,1
140489,281,11,1
140490,202,36,1
140491,482,42,1
140492,128,1,1
140493,396,13,1
140494,425,29,1
140495,373,2,1
140496,261,34,1
140497,445,2,1
140498,340,22,1
140499,326,45,1
140500,259,43,1
140501,128,49,1
140502,352,19,1
140503,335,8,1
140504,126,35,1
140505,365,13,1
140506,305,22,1
140507,260,35,1
140508,380,42,1
140509,370,46,1
140510,383,2,1
140511,448,48,1
140512,321,36,1
140513,200,28,1
140514,258,34,1
140515,312,21,1
140516,332,1,1
140517,147,4,1
140518,104,47,1
140519,415,18,1
140520,165,43,1
140521,375,48,1
140522,311,1,1
140523,345,40,1
140524,303,33,1
140525,426,30,1
140526,433,16,1
140527,117,15,1
140528,165,27,1
140529,398,8,1
140530,138,37,1
140531,361,30,1
140532,150,4,1
140533,234,6,1
140534,220,32,1
140535,169,11,1
140536,373,7,1
140537,305,40,1
140538,285,3,1
140539,468,39,1
140540,173,45,1
140541,444,11,1
140542,110,14,1
140543,362,1,1
140544,162,23,1
140545,314,14,1
140546,497,32,1
140547,421,24,1
140548,369,46,1
140549,321,2,1
140550,351,31,1
140551,202,39,1
140552,173,48,1
140553,365,13,1
140554,162,41,1
140555,329,50,1
140556,366,18,1
140557,305,43,1
140558,124,48,1
140559,389,23,1
140560,500,1,1
140561,373,24,1
140562,227,30,1
140563,355,33,1
140564,181,25,1
140565,308,2,1
140566,370,37,1
140567,155,24,1
140568,431,38,1
140569,108,17,1
140570,242,23,1
140571,196,8,1
140572,130,33,1
140573,451,41,1
140574,122,19,1
140575,375,24,1
140576,496,8,1
140577,178,3,1
140578,223,32,1
140579,239,35,1
140580,118,30,1
140581,296,27,1
140582,239,39,1
140583,128,12,1
140584,168,50,1
140585,167,30,1
140586,160,5,1
140587,210,6,1
140588,490,29,1
140589,399,37,1
140590,407,5,1
140591,171,37,1
140592,230,21,1
140593,253,40,1
140594,271,35,1
140595,484,22,1
140596,349,48,1
140597,343,4,1
140598,436,15,1
140599,246,15,1
140600,149,11,1
140601,228,15,1
140602,404,25,1
140603,167,5,1
140604,183,10,1
140605,172,1,1
140606,330,27,1
140607,253,28,1
140608,116,12,1
140609,362,37,1
140610,387,18,1
140611,496,29,1
140612,141,14,1
140613,443,1,1
140614,415,26,1
140615,237,11,1
140616,349,10,1
140617,180,39,1
140618,249,48,1
140619,298,7,1
140620,254,34,1
140621,154,41,1
140622,144,1,1
140623,321,3,1
140624,389,29,1
140625,345,41,1
140626,132,36,1
140627,341,25,1
140628,493,33,1
140629,201,7,1
140630,217,41,1
140631,353,34,1
140632,137,24,1
140633,384,30,1
140634,142,27,1
140635,244,4,1
140636,144,26,1
